system,database,table,row_estimate,data_bytes,index_bytes,total_bytes,extra
mariadb,V5_data_2030,mae_12_d1,0,0,1024,1024,
mariadb,V5_data_2030,synop_02_d2,0,0,1024,1024,
mariadb,V5_data_2030,mae_04_d1,0,0,1024,1024,
mariadb,V5_data_2030,metar_03_d2,0,0,1024,1024,
mariadb,V5_data_2030,static_03_d1,0,0,1024,1024,
mariadb,V5_data_2030,synop_01_d1,0,0,1024,1024,
mariadb,V5_data_2030,mae_10_d1,0,0,1024,1024,
mariadb,V5_data_2030,metar_05_d3,0,0,1024,1024,
mariadb,V5_data_2030,mae_05_d2,0,0,1024,1024,
mariadb,V5_data_2030,static_10_d3,0,0,1024,1024,
mariadb,V5_data_2030,synop_12_d3,0,0,1024,1024,
mariadb,V5_data_2030,static_02_d2,0,0,1024,1024,
mariadb,V5_data_2030,mae_06_d1,0,0,1024,1024,
mariadb,V5_data_2030,metar_01_d2,0,0,1024,1024,
mariadb,V5_data_2030,mae_01_d3,0,0,1024,1024,
mariadb,V5_data_2030,bouees_11_d2,0,0,1024,1024,
mariadb,V5_data_2030,mae_11_d3,0,0,1024,1024,
mariadb,V5_data_2030,metar_08_d3,0,0,1024,1024,
mariadb,V5_data_2030,metar_02_d1,0,0,1024,1024,
mariadb,V5_data_2030,mae_08_d2,0,0,1024,1024,
mariadb,V5_data_2030,static_06_d3,0,0,1024,1024,
mariadb,V5_data_2030,bouees_08_d3,0,0,1024,1024,
mariadb,V5_data_2030,synop_04_d3,0,0,1024,1024,
mariadb,V5_data_2030,bouees_02_d1,0,0,1024,1024,
mariadb,V5_data_2030,synop_09_d3,0,0,1024,1024,
mariadb,V5_data_2030,static_01_d1,0,0,1024,1024,
mariadb,V5_data_2030,synop_03_d1,0,0,1024,1024,
mariadb,V5_data_2030,bouees_05_d3,0,0,1024,1024,
mariadb,V5_data_2030,metar_07_d2,0,0,1024,1024,
mariadb,V5_data_2030,static_04_d2,0,0,1024,1024,
mariadb,V5_data_2030,synop_06_d2,0,0,1024,1024,
mariadb,V5_data_2030,metar_09_d1,0,0,1024,1024,
mariadb,V5_data_2030,metar_03_d3,0,0,1024,1024,
mariadb,V5_data_2030,bouees_12_d1,0,0,1024,1024,
mariadb,V5_data_2030,mae_03_d2,0,0,1024,1024,
mariadb,V5_data_2030,metar_04_d1,0,0,1024,1024,
mariadb,V5_data_2030,synop_05_d1,0,0,1024,1024,
mariadb,V5_data_2030,bouees_03_d3,0,0,1024,1024,
mariadb,V5_data_2030,bouees_09_d1,0,0,1024,1024,
mariadb,V5_data_2030,static_07_d1,0,0,1024,1024,
mariadb,V5_data_2030,synop_08_d1,0,0,1024,1024,
mariadb,V5_data_2030,bouees_04_d1,0,0,1024,1024,
mariadb,V5_data_2030,metar_11_d2,0,0,1024,1024,
mariadb,V5_data_2030,static_12_d2,0,0,1024,1024,
mariadb,V5_data_2030,synop_10_d2,0,0,1024,1024,
mariadb,V5_data_2030,bouees_07_d2,0,0,1024,1024,
mariadb,V5_data_2030,static_09_d2,0,0,1024,1024,
mariadb,V5_data_2030,mae_07_d3,0,0,1024,1024,
mariadb,V5_data_2030,metar_12_d1,0,0,1024,1024,
mariadb,V5_data_2030,static_11_d1,0,0,1024,1024,
mariadb,V5_data_2030,synop_02_d3,0,0,1024,1024,
mariadb,V5_data_2030,synop_04_d2,0,0,1024,1024,
mariadb,V5_data_2030,bouees_09_d3,0,0,1024,1024,
mariadb,V5_data_anomalies,donnees_supprimees_modos,28631,12075008,0,12075008,
mariadb,V5_data_anomalies,static,0,0,1024,1024,
mariadb,V5_data_anomalies,metar,0,0,1024,1024,
mariadb,V5_data_anomalies,mae,0,0,1024,1024,
mariadb,V5_data_anomalies,synop,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2016_01_old,1324638,782861058,1024,782862082,
mariadb,V5_data_mf,mf_data_sauv_2,1011014,562123784,15771648,577895432,
mariadb,V5_data_mf,mf_data_2021_05,543766,319734408,21455872,341190280,
mariadb,V5_data_mf,mf_data_2021_07,543207,319405716,21435392,340841108,
mariadb,V5_data_mf,mf_data_2021_12,543083,319332804,21447680,340780484,
mariadb,V5_data_mf,mf_data_2021_08,542731,319125828,21425152,340550980,
mariadb,V5_data_mf,mf_data_2021_10,542062,318732456,21387264,340119720,
mariadb,V5_data_mf,mf_data_2022_05,542211,318820068,21078016,339898084,
mariadb,V5_data_mf,mf_data_2022_12,541039,318130932,20967424,339098356,
mariadb,V5_data_mf,mf_data_2022_10,540792,317985696,21027840,339013536,
mariadb,V5_data_mf,mf_data_2022_03,540617,317882796,21022720,338905516,
mariadb,V5_data_mf,mf_data_2023_07,539267,317088996,20954112,338043108,
mariadb,V5_data_mf,mf_data_2022_08,539081,316979628,20996096,337975724,
mariadb,V5_data_mf,mf_data_2022_07,538751,316785588,20966400,337751988,
mariadb,V5_data_mf,mf_data_2024_12,538676,316741488,20694016,337435504,
mariadb,V5_data_mf,mf_data_2025_03,538380,316567440,20810752,337378192,
mariadb,V5_data_mf,mf_data_2025_10,538014,316352232,20782080,337134312,
mariadb,V5_data_mf,mf_data_2023_03,537005,315758940,20905984,336664924,
mariadb,V5_data_mf,mf_data_2025_05,537306,315935928,20699136,336635064,
mariadb,V5_data_mf,mf_data_2023_10,535275,314741700,20830208,335571908,
mariadb,V5_data_mf,mf_data_2023_08,534620,314356560,20865024,335221584,
mariadb,V5_data_mf,mf_data_2024_03,534666,314383608,20554752,334938360,
mariadb,V5_data_mf,mf_data_2025_07,533789,313867932,20641792,334509724,
mariadb,V5_data_mf,mf_data_2020_03,546689,321453132,12845056,334298188,
mariadb,V5_data_mf,mf_data_2020_08,546377,321269676,12835840,334105516,
mariadb,V5_data_mf,mf_data_2023_12,532908,313349904,20743168,334093072,
mariadb,V5_data_mf,mf_data_2024_07,532722,313240536,20578304,333818840,
mariadb,V5_data_mf,mf_data_2022_01,531204,312347952,20696064,333044016,
mariadb,V5_data_mf,mf_data_2021_03,542961,319261068,13662208,332923276,
mariadb,V5_data_mf,mf_data_2024_08,531090,312280920,20590592,332871512,
mariadb,V5_data_mf,mf_data_2020_10,544237,320011356,12800000,332811356,
mariadb,V5_data_mf,mf_data_2023_01,530814,312118632,20640768,332759400,
mariadb,V5_data_mf,mf_data_2025_01,527939,310428132,20350976,330779108,
mariadb,V5_data_mf,mf_data_2020_05,540613,317880444,12737536,330617980,
mariadb,V5_data_mf,mf_data_2021_04,526367,309503796,20757504,330261300,
mariadb,V5_data_mf,mf_data_2021_11,525866,309209208,20828160,330037368,
mariadb,V5_data_mf,mf_data_2021_09,525468,308975184,20721664,329696848,
mariadb,V5_data_mf,mf_data_2025_08,525760,309146880,20193280,329340160,
mariadb,V5_data_mf,mf_data_2023_05,524347,308316036,20542464,328858500,
mariadb,V5_data_mf,mf_data_2022_11,523729,307952652,20362240,328314892,
mariadb,V5_data_mf,mf_data_2020_12,536760,315614880,12624896,328239776,
mariadb,V5_data_mf,mf_data_2024_01,523493,307813884,20382720,328196604,
mariadb,V5_data_mf,mf_data_2022_04,523488,307810944,20369408,328180352,
mariadb,V5_data_mf,mf_data_2021_06,523244,307667472,20340736,328008208,
mariadb,V5_data_mf,mf_data_2022_06,522643,307314084,20335616,327649700,
mariadb,V5_data_mf,mf_data_2024_10,522736,307368768,20257792,327626560,
mariadb,V5_data_mf,mf_data_2020_07,535325,314771100,12691456,327462556,
mariadb,V5_data_mf,mf_data_2025_04,521528,306658464,20122624,326781088,
mariadb,V5_data_mf,mf_data_2022_09,520979,306335652,20313088,326648740,
mariadb,V5_data_mf,mf_data_2023_09,519727,305599476,20261888,325861364,
mariadb,V5_data_mf,mf_data_2026_03,519768,305623584,20023296,325646880,
mariadb,V5_data_mf,mf_data_2025_11,518373,304803324,19982336,324785660,
mariadb,V5_data_mf,mf_data_2023_04,517334,304192392,20205568,324397960,
mariadb,V5_data_mf,mf_data_2024_11,517531,304308228,19920896,324229124,
mariadb,V5_data_mf,mf_data_2023_06,516863,303915444,20166656,324082100,
mariadb,V5_data_mf,mf_data_2024_05,517061,304031868,19995648,324027516,
mariadb,V5_data_mf,mf_data_2020_11,529490,311340120,12453888,323794008,
mariadb,V5_data_mf,mf_data_2025_06,516347,303612036,19952640,323564676,
mariadb,V5_data_mf,mf_data_2024_06,515699,303231012,19933184,323164196,
mariadb,V5_data_mf,mf_data_2024_04,515636,303193968,19938304,323132272,
mariadb,V5_data_mf,mf_data_2024_09,514198,302348424,19905536,322253960,
mariadb,V5_data_mf,mf_data_2020_09,526871,309800148,12421120,322221268,
mariadb,V5_data_mf,mf_data_2026_01,513832,302133216,19998720,322131936,
mariadb,V5_data_mf,mf_data_2020_04,524854,308614152,12358656,320972808,
mariadb,V5_data_mf,mf_data_2020_06,524822,308595336,12368896,320964232,
mariadb,V5_data_mf,mf_data_2023_11,511003,300469764,20019200,320488964,
mariadb,V5_data_mf,mf_data_2024_02,499880,293929440,18832384,312761824,
mariadb,V5_data_mf,mf_data_2026_02,488633,287316204,18817024,306133228,
mariadb,V5_data_mf,mf_data_2023_02,487474,286634712,18922496,305557208,
mariadb,V5_data_mf,mf_data_2022_02,486255,285917940,18825216,304743156,
mariadb,V5_data_mf,mf_data_2025_02,483019,284015172,18635776,302650948,
mariadb,V5_data_mf,mf_data_2021_02,493531,290196228,11720704,301916932,
mariadb,V5_data_mf,mf_data_2025_09,480919,282780372,18426880,301207252,
mariadb,V5_data_mf,mf_data_2021_01,487209,286478892,11568128,298047020,
mariadb,V5_data_mf,mf_data_2020_02,445178,261764664,10344448,272109112,
mariadb,V5_data_mf,mf_data_2025_12,296344,174250272,11085824,185336096,
mariadb,V5_data_mf,mf_data,219553,129755823,3428352,133184175,
mariadb,V5_data_mf,mf_data_2018_10,185220,109465020,5257216,114722236,
mariadb,V5_data_mf,mf_data_2019_01,184440,109004040,5239808,114243848,
mariadb,V5_data_mf,mf_data_2018_12,184233,108881703,5258240,114139943,
mariadb,V5_data_mf,mf_data_2018_08,184161,108839151,5232640,114071791,
mariadb,V5_data_mf,mf_data_2019_12,184105,108806055,5240832,114046887,
mariadb,V5_data_mf,mf_data_2019_10,183863,108663033,5234688,113897721,
mariadb,V5_data_mf,mf_data_2018_01,183759,108601569,5238784,113840353,
mariadb,V5_data_mf,mf_data_2019_07,183647,108535377,5237760,113773137,
mariadb,V5_data_mf,mf_data_2019_08,183512,108455592,5223424,113679016,
mariadb,V5_data_mf,mf_data_2018_07,183104,108214464,5200896,113415360,
mariadb,V5_data_mf,mf_data_2019_05,182515,107866365,5213184,113079549,
mariadb,V5_data_mf,mf_data_2019_03,182452,107829132,5213184,113042316,
mariadb,V5_data_mf,mf_data_2017_10,182353,107770623,4231168,112001791,
mariadb,V5_data_mf,mf_data_2018_03,180290,106551390,5121024,111672414,
mariadb,V5_data_mf,mf_data_2018_09,178960,105765360,5121024,110886384,
mariadb,V5_data_mf,mf_data_2017_12,178777,105657207,5096448,110753655,
mariadb,V5_data_mf,mf_data_2020_01,180890,106363320,4133888,110497208,
mariadb,V5_data_mf,mf_data_2019_11,177787,105072117,5107712,110179829,
mariadb,V5_data_mf,mf_data_2018_11,177733,105040203,5103616,110143819,
mariadb,V5_data_mf,mf_data_2019_09,177423,104856993,5102592,109959585,
mariadb,V5_data_mf,mf_data_2019_06,176300,104193300,5090304,109283604,
mariadb,V5_data_mf,mf_data_2017_08,179713,106210383,2808832,109019215,
mariadb,V5_data_mf,mf_data_2017_11,174583,103178553,5012480,108191033,
mariadb,V5_data_mf,mf_data_2017_07,174691,103242381,2729984,105972365,
mariadb,V5_data_mf,mf_data_2018_04,170277,100633707,4901888,105535595,
mariadb,V5_data_mf,mf_data_2019_04,169273,100040343,4977664,105018007,
mariadb,V5_data_mf,mf_data_2018_05,169234,100017294,4946944,104964238,
mariadb,V5_data_mf,mf_data_2017_09,172973,102227043,2703360,104930403,
mariadb,V5_data_mf,mf_data_2018_06,167282,98868390,4870144,103738534,
mariadb,V5_data_mf,mf_data_2019_02,166552,98432232,4746240,103178472,
mariadb,V5_data_mf,mf_data_2018_02,163985,96915135,4682752,101597887,
mariadb,V5_data_mf,mf_data_2017_06,150706,89067246,2356224,91423470,
mariadb,V5_data_mf,mf_data_2014_01,130949,77391450,2048000,79439450,
mariadb,V5_data_mf,enneigement,692404,55803904,22495232,78299136,
mariadb,V5_data_mf,mf_data_2017_01,128122,75720102,2003968,77724070,
mariadb,V5_data_mf,mf_data_2016_08,128026,75663366,2001920,77665286,
mariadb,V5_data_mf,mf_data_2017_03,127695,75467745,1996800,77464545,
mariadb,V5_data_mf,mf_data_2016_01,127438,75315858,1993728,77309586,
mariadb,V5_data_mf,mf_data_2016_07,127094,75112554,1987584,77100138,
mariadb,V5_data_mf,mf_data_2015_12,126974,75041634,1986560,77028194,
mariadb,V5_data_mf,mf_data_2016_10,126777,74925207,1982464,76907671,
mariadb,V5_data_mf,mf_data_2016_12,125975,74451225,1970176,76421401,
mariadb,V5_data_mf,mf_data_2017_05,125442,74136222,1961984,76098206,
mariadb,V5_data_mf,mf_data_2016_06,123199,72810609,1924096,74734705,
mariadb,V5_data_mf,mf_data_2017_04,117050,69176550,1829888,71006438,
mariadb,V5_data_mf,mf_data_2016_09,115935,68517585,1811456,70329041,
mariadb,V5_data_mf,mf_data_2015_11,114975,67950225,1797120,69747345,
mariadb,V5_data_mf,mf_data_2017_02,114875,67891125,1795072,69686197,
mariadb,V5_data_mf,mf_data_2016_11,113914,67323174,1780736,69103910,
mariadb,V5_data_mf,mf_data_2012_10,108186,63937926,3237888,67175814,
mariadb,V5_data_mf,mf_data_2013_10,107143,63321513,3208192,66529705,
mariadb,V5_data_mf,mf_data_sauv,115623,64286388,1806336,66092724,
mariadb,V5_data_mf,mf_data_2012_08,108624,64196784,1697792,65894576,
mariadb,V5_data_mf,mf_data_2011_12,108624,64196784,1697792,65894576,
mariadb,V5_data_mf,mf_data_2011_10,108624,64196784,1697792,65894576,
mariadb,V5_data_mf,mf_data_2012_05,108624,64196784,1697792,65894576,
mariadb,V5_data_mf,mf_data_2012_01,108624,64196784,1697792,65894576,
mariadb,V5_data_mf,mf_data_2012_07,108608,64187328,1697792,65885120,
mariadb,V5_data_mf,mf_data_2010_10,108437,64086267,1694720,65780987,
mariadb,V5_data_mf,mf_data_2010_05,108432,64083312,1694720,65778032,
mariadb,V5_data_mf,mf_data_2010_12,108424,64078584,1694720,65773304,
mariadb,V5_data_mf,mf_data_2016_05,108353,64036623,1693696,65730319,
mariadb,V5_data_mf,mf_data_2012_12,108024,63842184,1688576,65530760,
mariadb,V5_data_mf,mf_data_2013_03,107983,63817953,1687552,65505505,
mariadb,V5_data_mf,mf_data_2013_01,107930,63786630,1686528,65473158,
mariadb,V5_data_mf,mf_data_2012_03,107310,63420210,1677312,65097522,
mariadb,V5_data_mf,mf_data_2014_01_bak,107165,63334515,1675264,65009779,
mariadb,V5_data_mf,mf_data_2014_03,107161,63332151,1675264,65007415,
mariadb,V5_data_mf,mf_data_2013_12,107144,63322104,1675264,64997368,
mariadb,V5_data_mf,mf_data_2013_07,107143,63321513,1675264,64996777,
mariadb,V5_data_mf,mf_data_2013_05,107040,63260640,1673216,64933856,
mariadb,V5_data_mf,mf_data_2013_08,107018,63247638,1673216,64920854,
mariadb,V5_data_mf,mf_data_2014_05,106922,63190902,1671168,64862070,
mariadb,V5_data_mf,mf_data_2016_02,106778,63105798,1669120,64774918,
mariadb,V5_data_mf,mf_data_2014_07,106494,62937954,1664000,64601954,
mariadb,V5_data_mf,mf_data_2014_08,106492,62936772,1664000,64600772,
mariadb,V5_data_mf,mf_data_2015_01,106468,62922588,1664000,64586588,
mariadb,V5_data_mf,mf_data_2014_10,106464,62920224,1664000,64584224,
mariadb,V5_data_mf,mf_data_2015_05,106448,62910768,1662976,64573744,
mariadb,V5_data_mf,mf_data_2015_03,106448,62910768,1662976,64573744,
mariadb,V5_data_mf,mf_data_2016_03,106392,62877672,1661952,64539624,
mariadb,V5_data_mf,mf_data_2014_12,106339,62846349,1661952,64508301,
mariadb,V5_data_mf,mf_data_2015_08,105976,62631816,1655808,64287624,
mariadb,V5_data_mf,mf_data_2015_07,105830,62545530,1653760,64199290,
mariadb,V5_data_mf,mf_data_2012_09,105120,62125920,1642496,63768416,
mariadb,V5_data_mf,mf_data_2011_11,105120,62125920,1642496,63768416,
mariadb,V5_data_mf,mf_data_2012_11,105120,62125920,1642496,63768416,
mariadb,V5_data_mf,mf_data_2012_06,104974,62039634,1640448,63680082,
mariadb,V5_data_mf,mf_data_2012_04,104974,62039634,1640448,63680082,
mariadb,V5_data_mf,mf_data_2010_06,104931,62014221,1640448,63654669,
mariadb,V5_data_mf,mf_data_2010_09,104917,62005947,1639424,63645371,
mariadb,V5_data_mf,mf_data_2010_11,104910,62001810,1639424,63641234,
mariadb,V5_data_mf,mf_data_2010_08,104910,62001810,1639424,63641234,
mariadb,V5_data_mf,mf_data_2013_04,104210,61588110,1629184,63217294,
mariadb,V5_data_mf,mf_data_2010_07,104048,61492368,1626112,63118480,
mariadb,V5_data_mf,mf_data_2015_09,103726,61302066,1622016,62924082,
mariadb,V5_data_mf,mf_data_2014_04,103725,61301475,1622016,62923491,
mariadb,V5_data_mf,mf_data_2013_09,103441,61133631,1616896,62750527,
mariadb,V5_data_mf,mf_data_2014_06,103060,60908460,1610752,62519212,
mariadb,V5_data_mf,mf_data_2015_04,103060,60908460,1610752,62519212,
mariadb,V5_data_mf,mf_data_2014_11,103042,60897822,1609728,62507550,
mariadb,V5_data_mf,mf_data_2014_09,103014,60881274,1609728,62491002,
mariadb,V5_data_mf,mf_data_2016_04,102960,60849360,1608704,62458064,
mariadb,V5_data_mf,mf_data_2015_06,102844,60780804,1606656,62387460,
mariadb,V5_data_mf,mf_data_2013_11,101670,60086970,1589248,61676218,
mariadb,V5_data_mf,mf_data_2012_02,101616,60055056,1588224,61643280,
mariadb,V5_data_mf,mf_data_2010_04,97916,57868356,1530880,59399236,
mariadb,V5_data_mf,mf_data_2013_02,97655,57714105,1526784,59240889,
mariadb,V5_data_mf,mf_data_2011_02,97479,57610089,1523712,59133801,
mariadb,V5_data_mf,mf_data_2014_02,96796,57206436,1513472,58719908,
mariadb,V5_data_mf,mf_data_2011_08,96432,56991312,1507328,58498640,
mariadb,V5_data_mf,mf_data_2015_02,96304,56915664,1505280,58420944,
mariadb,V5_data_mf,mf_data_2013_06,96221,56866611,1504256,58370867,
mariadb,V5_data_mf,mf_data_2011_09,81734,48304794,1277952,49582746,
mariadb,V5_data_mf,mf_data_2010_03,81460,48142860,1273856,49416716,
mariadb,V5_data_mf,mf_data_2011_01,77081,45554871,1205248,46760119,
mariadb,V5_data_mf,mf_data_2015_10,76011,44922501,1188864,46111365,
mariadb,V5_data_mf,mf_data_2010_02,73722,43569702,1153024,44722726,
mariadb,V5_data_mf,mf_data_2011_07,34894,20622354,547840,21170194,
mariadb,V5_data_mf,mf_data_2026_05,33799,19873812,1008640,20882452,
mariadb,V5_data_mf,mf_data_2026_04,33099,19462212,989184,20451396,
mariadb,V5_data_mf,mf_data_2011_03,29407,17379537,461824,17841361,
mariadb,V5_data_mf,mf_data_2026_06,16354,9616152,590848,10207000,
mariadb,V5_data_mf,mf_stations,15752,1099584,395264,1494848,
mariadb,V5_data_mf,mf_data_2027_07,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2030_05,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2030_08,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2029_01,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2030_02,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2029_06,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2029_08,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2026_12,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2027_10,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2028_12,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2027_02,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2028_01,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2026_10,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2030_04,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2028_08,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2027_05,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2028_11,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2030_12,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2026_08,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2029_03,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2029_04,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2029_05,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2030_01,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2030_10,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2027_09,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2030_06,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2011_05,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2027_12,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2029_12,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2029_07,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2028_03,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2027_06,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2027_01,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2027_11,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2029_11,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2028_09,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2028_04,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2030_09,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2011_04,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2027_08,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2026_07,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2030_03,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2030_07,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2026_09,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2028_07,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2029_09,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2026_11,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2010_01,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2029_10,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2027_04,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2030_11,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2028_10,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2028_02,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2027_03,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2029_02,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2011_06,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2028_05,0,0,1024,1024,
mariadb,V5_data_mf,mf_data_2028_06,0,0,1024,1024,
mariadb,V5_data_params,stations,53983,8929280,19021824,27951104,
mariadb,V5_data_params,stations_hydro,5986,1212416,499712,1712128,
mariadb,V5_data_params,bouees_bateaux,6931,973732,142336,1116068,
mariadb,V5_data_params,static_qualite,4820,606208,221184,827392,
mariadb,V5_data_params,metsyn,12404,298132,471040,769172,
mariadb,V5_data_params,static_instruments,8315,442368,204800,647168,
mariadb,V5_data_params,static_photos,3958,352256,81920,434176,
mariadb,V5_data_params,static,2325,257788,115712,373500,
mariadb,V5_data_params,static_maintenance,3118,294912,73728,368640,
mariadb,V5_data_params,stations_europe,1974,104864,48128,152992,
mariadb,V5_data_params,static_restrictions,734,65536,32768,98304,
mariadb,V5_data_params,normales,1368,57456,20480,77936,
mariadb,V5_data_params,filtres,901,30634,12288,42922,
mariadb,V5_data_params,static_emplacements,84,16384,24576,40960,
mariadb,V5_data_params,static_ip,369,26244,13312,39556,
mariadb,V5_data_params,exclusions,290,32188,5120,37308,
mariadb,V5_data_params,modeles_stations,8,16384,16384,32768,
mariadb,V5_data_params,temps_omm,246,24860,4096,28956,
mariadb,V5_data_params,cartes,34,9758,3072,12830,
mariadb,V5_data_params,static_post,19,6184,3072,9256,
mariadb,V5_data_params,bouees_cetmef,37,4436,4096,8532,
mariadb,V5_data_params,traitements,22,4025,2048,6073,
mariadb,V5_data_params,cartes_zooms,31,1772,4096,5868,
mariadb,V5_data_params,sources,28,2168,2048,4216,
mariadb,V5_data_params,insertions,22,1342,2048,3390,
mariadb,V5_data_params,stations_autonomes,1,108,3072,3180,
mariadb,V5_mail,messages,69454,40154688,2464768,42619456,
mariadb,V5_mail,fils,35478,2737112,1839104,4576216,
mariadb,V5_mail,fils_vu_par,16,16384,40960,57344,
mariadb,V5_mail,commentaires_modos,2,16384,32768,49152,
mariadb,V5_mail,fils_reponse_en_cours,0,8192,8192,16384,
mariadb,V5_mail,categories,32,1516,2048,3564,
mariadb,V5_photolive,photos,320631,153774672,157975552,311750224,
mariadb,V5_photolive,photos_esgi,36678,125616104,117888000,243504104,
mariadb,V5_photolive,evaluations,3331625,49974375,144471040,194445415,
mariadb,V5_photolive,photos_sauv_tags,69425,31370176,710656,32080832,
mariadb,V5_photolive,moderation_avis,109515,4372216,2243584,6615800,
mariadb,V5_photolive,photos_tags,2982,59640,75776,135416,
mariadb,V5_photolive,tags,23,2432,2048,4480,
mariadb,V5_prevs,previsionnistes,12,716,9216,9932,
mariadb,V5_prevs,pictos_previ,13,512,3072,3584,
mariadb,V5_prevs,previs_temporel,0,0,1024,1024,
mariadb,V5_rencontres,participations_v5,11407,148356,257024,405380,
mariadb,V5_rencontres,participants_v5,1047,159436,81920,241356,
mariadb,V5_rencontres,photos,1148,44952,82944,127896,
mariadb,V5_rencontres,activites,631,38876,8192,47068,
mariadb,V5_rencontres,participations,668,6012,9216,15228,
mariadb,V5_rencontres,rencontres,39,7612,6144,13756,
mariadb,V5_rencontres,participants,46,3188,3072,6260,
mariadb,V5_stations,station_lora,7626,1605632,245760,1851392,
mariadb,V5_stations,stations_persos_composants_v,24434,684492,699392,1383884,
mariadb,V5_stations,reseau_avis,12863,735544,287744,1023288,
mariadb,V5_stations,reseau_stations,1378,372188,39936,412124,
mariadb,V5_stations,stations_persos,3144,225580,34816,260396,
mariadb,V5_stations,station_lora_join,0,16384,0,16384,
mariadb,V5_stations,stations_persos_composants,126,4252,7168,11420,
mariadb,V5_stations,composants,36,1580,2048,3628,
mariadb,V5_stations,composants_sauv,36,1572,2048,3620,
mariadb,V5_stations,composants_v,38,1508,2048,3556,
mariadb,V5_videolive,videos,1230,440596,15360,455956,
mariadb,V5_videolive,evaluations,14216,199024,148480,347504,
mariadb,V5_videolive,tags,0,0,1024,1024,
mariadb,V5_videolive,moderation_avis,0,0,1024,1024,
mariadb,V5_videolive,videos_tags,0,0,1024,1024,
mariadb,weewx,climato_mensuelle_auto,3717940,1782576168,1012082688,2794658856,
mariadb,weewx,archive,7632,2637824,0,2637824,
mariadb,weewx,archive_day_leafWet2,59,16384,0,16384,
mariadb,weewx,archive_day_rainRate,59,16384,0,16384,
mariadb,weewx,archive_day_heatingTemp,59,16384,0,16384,
mariadb,weewx,archive_day_soilTemp1,59,16384,0,16384,
mariadb,weewx,archive_day_consBatteryVoltage,53,16384,0,16384,
mariadb,weewx,archive_day_extraTemp3,58,16384,0,16384,
mariadb,weewx,archive_day_leafTemp2,59,16384,0,16384,
